3,369803415692518
3,7546577511468366
3,9334865291887535
4,126875471892923
4,291673388690559
4,272314706754645
4,422392122160895
4,328206674923107
4,363808905425274
4,342963379134457
4,394979364503735
4,446928254762927
4,505151372816844
4,3625245338530325
4,332521611741363
4,455302642450717
4,3839616299122826
4,404283549138307
4,463144424410116
4,464113862439445
4,4784653250501005
4,448974294651561
4,448019662827049
4,361548699365653
4,347362674783351
4,434453198391955
4,503828744748002
4,391856885105094
4,434345968898079
4,379172920682088
4,41165269033154
4,324833820051031
4,454863988407518
4,422343086829472
4,451487399330538
4,403949622396505
4,412157023523277
4,413012807895992
4,247741595482227
4,434358053087951
4,488113436079937
4,409240557897729
4,348531316886516
4,488907994257387
4,386122959621367
4,429727548074327
4,424237778385118
4,400292028742626
4,4197936150521
4,3806985972898795
4,434664026849523
4,362397837531874
4,372098387142602
4,437980113222965
4,5276404141844635
4,362945669094395
4,478957606570895
4,264017895564987
4,482034800486453
4,412051424747046
4,5056671000385276
4,381041367374767
4,429063332586017
4,377099898915065
4,426539049150079
4,271115748057723
4,431888469250377
4,46687652639573
4,368884356278704
4,279916817647543
4,4018950876176195
4,4589327224225315
4,551527498127358
4,498735564470121
4,318513731641465
4,38843638693902
4,316444174435192
4,418616799958645
4,399865959552727
4,39464242752753
4,5182791338432216
4,359206564763996
4,418645801303265
4,472288950851979
4,428326367049326
4,2733654057947605
4,477422680411124
4,431561617839057
4,3626788429241286
4,324695913599333
4,404070793563687
4,430376528786178
4,49385480412409
4,416687874181105
4,425856508569975
4,304626584711434
4,433448705831921
4,463952526398394
4,376658050289191
4,496079354632776
4,362195158139296
4,402481298752768
4,437584391832149
4,395953530022053
4,354874272888761
4,353961851352626
4,430211144738509
4,322593253204096
4,533125924209669
4,452900494410932
4,374386644898297
4,329157110311726
4,45983350176066
4,453892882215596
4,429394569392919
4,311660009870617
4,401916013008068
4,427046547360798
4,388859702034049
4,34026949067769
4,514299281492448
4,38538057424768
4,509876729209817
4,318487094706179
4,380408933959251
4,36829080565142
4,412999188607768
4,423693760794354
4,5042762439388575
4,408350286267172
4,300655746148209
4,423379770159501
4,37991825335779
4,354086364645704
4,467422665199366
4,379182210545976
4,357205991735647
4,330511920584948
4,577576828425899
4,416585518572587
4,43978823498866
4,3826213979350985
4,473221342594522
4,376782547990446
4,413613419844146
4,437578686466946
4,4223070275072285
4,399052214303299
4,318366682185244
4,431757032231993
4,289461290269597
4,44409703722983
4,330373862383641
4,490747239069652
4,4890500020567305
4,250652925103091
4,432596635164769
4,461172140041455
4,337516466597403
4,486420602466952
4,423789572835136
4,325045987207159
4,337488784615004
4,475554304924872
4,423143977821092
4,265159849722262
4,436768998370595
4,387710853446983
4,498350481394268
4,412385857726653
4,397077242310431
4,252165515298145
4,4983942554160095
4,423627880017669
4,331495390419023
4,401633941856263
4,502367501322893
4,337152055096906
4,374538163020613
4,384113393363674
4,492584630728568
4,3350099036969905
4,425393542813
4,391340543524225
4,544072751750941
4,44926376454351
4,389671374881982
4,34553692012283
4,428330971051291
4,409905544894627
4,346666814201613
4,333450060865057
4,5149929777003575
4,385237283222021
4,300540950833234
4,385070028324967
4,447883529967949
4,539714779822275
4,37775974545728
4,305384502892584
4,360257930044312
4,4654082872050225
4,373656777148117
4,371260749505092
4,492006934773305
4,3247942140421065
4,431951386780368
4,3897757262206305
4,469370339289641
4,421783195176603
4,428374701631855
4,361122503448134
4,474892911876508
4,334680885584172
4,47859956441024
4,340629622302931
4,46589866936228
4,33084446677893
4,494692257448252
4,428091429281914
4,445543887036205
4,401164668460011
4,2274497208758115
4,497455973447599
4,345397955407046
4,4115675606417
4,352185186580734
4,421376322573956
4,386956852619595
4,486214234417965
4,3289351050840335
4,432309901041421
4,421331389914731
4,448081439241127
4,398275001626675
4,452707483278887
4,381370046641462
4,312319250508943
4,358598894232296
4,383178305164252
4,553689774814211
4,46099521681755
4,310883066298013
4,413169294195171
4,375236096228736
4,4449171984713045
4,385793383932105
4,412262896039646
4,459098829776396
4,310047716018234
4,424896246645068
4,339995966075903
4,395451536096594
4,384465525345814
4,43280960748325
4,321767006847926
4,418443810112182
4,401394983769923
4,484616872636985
4,406568869129113
4,366374902676957
4,3920670919223035
4,48663888339149
4,350952673726263
4,448570477421924
4,373626106728556
4,420074593245645
4,461281870867232
4,40199157254427
4,296230133691113
4,381484013594614
4,444924176833753
4,354221504004147
4,414079194931121
4,327144049946853
4,3840610812999765
4,486950675322485
4,339845830660829
4,466749568306939
4,333713825260167
4,436046144687636
4,532543923586232
4,433873238372394
4,404150823734945
4,3942115011739755
4,449726017926677
4,310608487969007
4,420267157719814
4,374610382686578
4,458674710239048
4,382910927025316
4,444614936017591
4,356043533918954
4,419385303728169
4,387470304366211
4,46979605473914
4,327874072261454
4,354768186453435
4,499128722982961
4,294558989915742
4,416053095830294
4,409238882329894
4,431958076546663
4,45869967139271
4,387914606631652
4,328385361993527
4,300085621952318
4,470400734868812
4,3397742352552315
4,355451723365146
4,375323587708423
4,51539729270674
4,355418033847313
4,385230220268598
4,4382210331010254
4,493968506421771
4,36232501709853
4,345603648441272
4,504323716942742
4,495324138886845
4,335928592495461
4,363131788279609
4,404423303318314
4,4185975114225435
4,358149029804273
4,518607340331523
4,392133984947651
4,349201526557972
4,374938486860912
4,473849568586591
4,44086473040485
4,349794984288786
4,354081740581981
4,3284949798984345
4,406091947601075
4,375201697185919
4,490691150885425
4,283467961514683
4,4929750535285
4,339112411710741
4,510546716828447
4,5729282006426635
4,268273757400699
4,402827828248488
4,382048540337036
4,341543002310907
4,409371515536518
4,378215142399828
4,434975169237761
4,396237800037423
4,38704957150497
4,4605733834205905
4,404274052402826
4,269814786105943
4,320432252940496
4,447605925680086
4,495359734865139
4,331565053770557
4,492714373074893
4,27970083947963
4,489451919715796
4,385846920156228
4,391255872497859
4,496868146967545
4,276697894163351
4,441230394135627
4,505066428016879
4,3901629961656194
4,481751250886633
4,295116407576363
4,411372256232543
4,344104609065213
4,417087547525803
4,253899297056199
4,4047729366157045
4,421670940529713
4,4513014056485325
4,392377946883143
4,428846602060758
4,452581515327163
4,378778351826592
4,464030049757532
4,4201284646910555
4,363838033510567
4,359369301387012
4,442954202689159
4,422161168705621
4,351774727855183
4,54090254840089
4,4746484268571916
4,391282602237869
4,396894084768642
4,3045728488057895
4,371513496922842
4,390337637208766
4,319729663452171
4,433887766869786
4,424956944608706
4,3699360109275345
4,3361862029642175
4,438958638481806
4,371021179265263
4,506918790828814
4,435288943378567
4,322506574416582
4,456095076888544
4,265979128937919
4,401780249049614
4,37462884227067
4,525671422080313
4,4336933180679905
4,390148937030302
4,447404955531006
4,415924018945364
4,3351057279321115
4,39897877657187
4,403695695378288
4,3680698919711745
4,501599746079562
4,263249537549143
4,483987884692718
4,496902864933079
4,448925460293277
4,3506947288621625
4,469287766124272
4,3207412929603795
4,285961100858641
4,2950652764302895
4,421057626310677
4,57404022538391
4,411069477325041
4,246112779489798
4,430291659412772
4,487605197947242
4,3263046348362275
4,496034932627244
4,397395677526134
4,375617253614732
4,402830746351296
4,280700519007492
4,478215073801675
4,281618707957171
4,455643018878441
4,40639371180404
4,392481189787592
4,456154864495355
4,487490417108691
4,4692075502146595
4,3691471915401285
4,402711069750796
4,464640448367251
4,49698784787122
4,23863174047625
4,487440018916969
4,325407409743186
4,418618112146768
4,3321831337782255
4,428739411681208
4,347662735433705
4,359881326364365
4,303279690073043
4,423805642854082
4,386143305720737
4,528308958277579
4,403034205182199
4,326162309488568
4,349435291299248
4,425060869532494
4,373703540090806
4,423649169733172
4,502405956606274
4,316878456676575
4,377463419732794
4,342711018282778
4,548057804254684
4,520841877133622
4,215987913414895
4,198346061863181
4,516139314708827
4,551502395804336
4,51272008111481
4,3507623763453775
4,3874119249001335
4,3539574162471855
4,385821146580013
4,411187584120963
4,338118863877958
4,266249762026866
4,480273481148529
4,459897350831023
4,384135010137504
4,4126210638452426
4,394447136468928
4,362899366639709
4,389875709816358
4,337742786545094
4,469738296092847
4,400596565779326
4,435509054077531
4,323204062316303
4,468639050135136
4,426322801942976
4,44951947540713
4,223064508639629
4,431453450402861
4,482240466270618
4,419406934547521
4,437362797635656
4,27942336877275
4,41088117824079
4,421871561675105
4,435790627449695
4,478894679716208
4,363439619331083
4,378725269587785
4,334303052847441
4,459003274217092
4,372916039665001
4,44236443895919
4,544486582197619
4,3386641042158445
4,331220035091023
4,37154039278278
4,334170600379156
4,331711511436933
4,443645670689314
4,400881345390393
4,465336776427859
4,245360815427292
4,42367356080918
4,339454157189003
4,444519227936467
4,490545903333126
4,428803306233253
4,37671817597864
4,40181166934152
4,466345633639915
4,430746635729492
4,306536639280706
4,38761237709841
4,461516020922659
4,371343098397247
4,488121796480503
4,261223033027774
4,458170827125998
4,360700369720738
4,322220864386411
4,429476840716103
4,4191059165764255
4,472934295857811
4,412065507875017
4,390835711593198
4,353510711007106
4,45281802102557
4,527005948515008
4,376017099813789
4,357275274410952
4,421903934366411
4,361475813090576
4,392792446707088
4,355111079390043
4,4520594255044985
4,347203474353209
4,391357058742078
4,3646893418899175
4,403802881241461
4,477916082243927
4,4761944139445005
4,389347085821275
4,544334050637144
4,441749387107226
4,221520088463071
4,3519067831445355
4,465992966557051
4,335002421948257
4,401385886341957
4,415589898662645
4,519213636483069
4,26019349577054
4,300482998069187
4,394636904935967
4,446393741747102
4,4000859101432
4,490099943810533
4,458302501098501
4,5029237843567955
4,4310732646728175
4,352006134134074
4,364076136446924
4,387432782382604
4,4357723050356475
4,442038345629256
4,289082657298904
4,268737443948555
4,465182754187159
4,44937537033092
4,467591593209098
4,387960362713073
4,357709184234517
4,439704067956353
4,425770702247437
4,406294550330315
4,384727226295891
4,52465023980129
4,295962906505867
4,4299610612216
4,40980212992003
4,296849087617179
4,355799024033922
4,37672360837687
4,475476638645632
4,451447244284593
4,329187448328163
4,396985058749718
4,456604824016341
4,434923306930834
4,3428677007651295
4,312831789347986
4,309666179695516
4,624742798791026
4,32785534526925
4,410950895087915
4,511368140300822
4,415992566276709
4,381019957844881
4,376952136153426
4,2333253992047535
4,468519041161784
4,418373049660176
4,390348389274397
4,430219584332251
4,252215117493677
4,427937191696335
4,452514806876797
4,461390060103505
4,535269784691485
4,247919760672349
4,294057184321084
4,458385636925236
4,441621758984249
4,4393016349942105
4,472472872799177
4,3973765813388965
4,448045848193017
4,353513258973834
4,4408172190922395
4,329229524298822
4,369247740917891
4,376810262441466
4,318917747675735
4,45154165033408
4,469273029491863
4,427067675503409
4,401974332999277
4,349813028541748
4,411605341207759
4,398033789422011
4,305713621395244
4,478263651580913
4,319536770027575
4,504036061786503
4,33283317246695
4,481727944188521
4,392024353018375
4,3955770420387585
4,317186898737352
4,432663442305894
4,446667606126171
4,268722479049738
4,491102260296446
4,385842067537214
4,454370687554486
4,280747477662745
4,34074718498504
4,4278690051345215
4,412196767739066
4,39206941054069
4,449368797812056
4,519438389318527
4,31699723075324
4,416112596452586
4,486961507571559
4,423183386694867
4,295802662186561
4,491917222206061
4,435327145090134
4,423168717677991
4,3118060761214645
4,329150394391088
4,382463150791963
4,495065062855864
4,387174880907389
4,455103979553911
4,284083996861847
4,413417349692858
4,447798070896511
4,401269238525932
4,447005597400044
4,479771348909864
4,40479733673857
4,215986629884016
4,39552217973292
4,44829943523697
4,448158475690486
4,399640809673596
4,396072741511086
4,328302322748773
4,327114698114147
4,3504635494550845
4,457918839402184
4,290837678320557
4,485373166540276
4,454247459601911
4,375309763558022
4,525143127400305
4,484064196274919
4,279809863370847
4,457221729555542
4,324320519071319
4,3970651741398505
4,433399834337694
4,469936474813868
4,441799672624373
4,269857485914206
4,492075686897349
4,467561359742476
4,401079897848465
4,270584655183406
4,379610939261025
4,474493547235011
4,373339941091594
4,29165562158205
4,350218740779015
4,415122792551999
4,529447277415152
4,250365548649349
4,547060470129875
4,392809627397621
4,251738191397402
4,477100253808504
4,458240034300084
4,411728443304977
4,430114148488949
4,372024468096611
4,490773390939839
4,3659885881729945
4,402436954682941
4,209775350302243
4,373600570154483
4,398119032365975
4,43811100128518
4,4856570375031355
4,305372239623033
4,291477778099473
4,545014845701553
4,4378304717153805
4,353223598720102
4,4443701224300405
4,2977797349407645
4,493374897387691
4,353993106039316
4,360326881591763
4,531564552120111
4,353929354425667
4,417025592874898
4,448860157377136
4,39408245238275
4,394988079300874
4,382908667536324
4,462865521010208
4,227201483299553
4,497181640305806
4,3453809771699206
4,540178819959407
4,381548731080832
4,473653744312133
4,299915350559276
4,302359846743256
4,3900430155687955
4,487376224752995
4,402806268533637
4,37356225107445
4,4331195950999875
4,396189902958079
4,476308357634807
4,4718124594757365
4,3053991650248395
4,289984041835667
4,439490936022257
4,388859814770422
4,413696886282539
4,4465214666636355
4,3809670278347435
4,457075004719785
4,349337591619232
4,477368352526162
4,397800090462247
4,41352296629937
4,378005421426908
4,30162629941216
4,36382088682495
4,475082899796618
4,334690464018529
4,353009116908881
4,41822704642483
4,370835567308446
4,41712947791555
4,449636833522931
4,356393476495985
4,448273944433786
4,4114863166442735
4,33040928726481
4,442121600420056
4,340109651518731
4,370393963256462
4,416205033386272
4,474219554689045
4,353582289333863
4,342248641214776
4,524557795631959
4,436496055985388
4,452812470131
4,351066385694314
4,3868767767833035
4,3942570963102305
4,407460943437795
4,273096760582515
4,428176366471283
4,539530070787544
4,384550064007333
4,334141808538011
4,4048214395162475
4,4691854768567865
4,380578958582595
